Name	RMSD	Prob	RMSD*Prob	RMSD+Prob
6656	4.2387	1.0	4.2385	5.2386
6657	1.9382	0.9999	1.9381	2.9382
6658	1.3948	0.9329	1.3013	2.3278
6659	2.4393	0.9997	2.4386	3.439
6660	2.2717	0.9992	2.2699	3.2709
6661	3.7047	1.0	3.7046	4.7047
6662	3.0982	0.9999	3.0978	4.0981
6663	1.5044	0.9619	1.447	2.4662
6664	2.8832	1.0	2.8831	3.8832
6665	3.2442	0.9979	3.2374	4.2421
6666	3.8164	0.9999	3.8162	4.8163
6667	4.4768	1.0	4.4767	5.4768
6668	1.5029	0.9979	1.4997	2.5008
6669	1.5469	0.8347	1.2912	2.3816
6670	3.2404	0.9999	3.2401	4.2403
6671	3.0514	1.0	3.0513	4.0514
6672	2.5759	0.9997	2.5752	3.5756
6673	3.5429	1.0	3.5428	4.5429
6674	3.3022	0.9998	3.3016	4.302
6675	2.8608	0.9999	2.8605	3.8607
6676	3.7157	1.0	3.7155	4.7157
6677	3.9546	0.9999	3.9543	4.9545
6678	2.0747	0.9806	2.0345	3.0553
6679	2.8304	0.9873	2.7944	3.8177
6680	3.6542	1.0	3.6542	4.6542
6681	2.0256	0.3447	0.6982	2.3703
6682	4.176	0.9995	4.1739	5.1755
6683	2.1689	0.9974	2.1633	3.1663
6684	2.5144	0.9999	2.5142	3.5143
6685	3.7308	1.0	3.7307	4.7308
6686	1.0899	0.998	1.0877	2.0879
6687	3.6097	1.0	3.6097	4.6097
6688	1.7421	0.9869	1.7193	2.729
6689	3.4898	1.0	3.4897	4.4898
6690	1.5972	0.9939	1.5874	2.5911
6691	3.8231	1.0	3.823	4.8231
6692	3.1091	0.9994	3.1074	4.1086
6693	3.8755	0.9999	3.8749	4.8754
6694	3.7671	1.0	3.7669	4.767
6695	3.8251	0.9996	3.8234	4.8247
6696	1.8788	1.0	1.8787	2.8787
6697	5.0658	0.9999	5.0656	6.0658
6698	3.3402	0.9995	3.3387	4.3398
6699	3.4319	0.9999	3.4315	4.4317
6700	2.6966	0.9999	2.6963	3.6965
6701	4.2867	1.0	4.2865	5.2867
6702	2.0648	0.9998	2.0643	3.0646
6703	3.9416	0.9999	3.9413	4.9416
6704	2.3046	0.9955	2.2943	3.3001
6705	4.0101	1.0	4.01	5.0101
6706	4.5316	1.0	4.5316	5.5316
6707	3.2582	0.9929	3.235	4.2511
6708	4.7877	0.9998	4.7867	5.7875
6709	2.7134	0.9981	2.7083	3.7115
6710	1.9413	0.999	1.9393	2.9402
6711	1.0941	0.995	1.0886	2.089
6712	4.0075	0.9999	4.0073	5.0075
6713	2.689	0.9814	2.6391	3.6704
6714	3.3165	0.9998	3.3158	4.3163
6715	0.7724	0.9999	0.7723	1.7723
6716	3.9719	1.0	3.9719	4.9719
6717	3.5295	1.0	3.5295	4.5295
6718	2.5339	0.9918	2.5132	3.5258
6719	4.3948	0.9999	4.3942	5.3947
6720	2.9261	0.9895	2.8955	3.9156
6721	4.0233	0.9979	4.0147	5.0212
6722	3.6099	0.9999	3.6096	4.6098
6723	4.7015	1.0	4.7014	5.7015
6724	2.0736	0.9998	2.0732	3.0734
6725	5.006	1.0	5.006	6.006
6726	2.9153	0.9986	2.9114	3.914
6727	2.7099	0.9999	2.7097	3.7099
6728	2.0515	0.9947	2.0406	3.0462
6729	3.5331	1.0	3.5331	4.5331
6730	0.3026	0.9702	0.2936	1.2728
6731	2.0298	0.9759	1.9808	3.0057
6732	2.1304	0.9912	2.1116	3.1216
6733	3.6318	0.9947	3.6125	4.6265
6734	2.4084	1.0	2.4084	3.4084
6735	1.2555	0.9999	1.2553	2.2553
6736	1.9276	0.9986	1.925	2.9262
6737	1.9617	1.0	1.9617	2.9617
6738	3.9733	1.0	3.9733	4.9733
6739	2.6299	0.5525	1.4531	3.1824
6740	1.1792	0.9995	1.1786	2.1787
6741	4.6916	1.0	4.6916	5.6916
6742	4.1363	1.0	4.1363	5.1363
6743	4.2435	1.0	4.2435	5.2435
6744	2.6857	0.9998	2.6852	3.6855
6745	3.7671	1.0	3.7671	4.7671
6746	3.7216	0.9995	3.7196	4.7211
6747	3.2914	1.0	3.2913	4.2914
6748	0.6297	0.9899	0.6234	1.6197
6749	3.647	1.0	3.6469	4.647
6750	4.2946	0.9994	4.2921	5.294
6751	4.0296	0.9999	4.0293	5.0296
6752	3.3009	0.9997	3.2998	4.3005
6753	3.602	0.9998	3.6011	4.6018
6754	2.679	0.9997	2.6783	3.6787
6755	3.2986	0.9986	3.2939	4.2972
6756	2.2682	0.9989	2.2656	3.267
6757	3.338	1.0	3.3379	4.338
6758	3.1358	0.9945	3.1186	4.1303
6759	2.1552	0.9528	2.0536	3.1081
6760	3.1998	1.0	3.1996	4.1997
6761	3.3506	0.9957	3.3363	4.3464
6762	4.3379	0.9994	4.3355	5.3373
6763	2.3647	0.9985	2.361	3.3631
6764	3.1608	0.997	3.1513	4.1578
6765	2.7039	1.0	2.7038	3.7038
6766	3.452	1.0	3.4519	4.452
6767	2.751	1.0	2.751	3.751
6768	3.173	0.9999	3.1726	4.1729
6769	1.4275	1.0	1.4275	2.4275
6770	2.528	0.9973	2.5213	3.5254
6771	4.1696	1.0	4.1696	5.1696
6772	4.7833	1.0	4.7832	5.7833
6773	2.207	0.9995	2.2059	3.2065
6774	5.0786	0.9996	5.0767	6.0782
6775	2.9109	0.9997	2.91	3.9106
6776	3.2011	1.0	3.2011	4.2011
6777	2.4774	0.9998	2.477	3.4772
6778	2.2894	0.9993	2.2877	3.2886
6779	4.2096	0.9998	4.2089	5.2094
6780	5.6367	1.0	5.6366	6.6367
6781	3.2482	0.9994	3.2461	4.2475
6782	3.6761	0.9999	3.6757	4.676
6783	2.4614	1.0	2.4613	3.4614
6784	3.2891	0.9976	3.2813	4.2868
6785	1.4908	0.9771	1.4566	2.4679
6786	3.2354	0.9999	3.2352	4.2353
6787	2.3683	1.0	2.3683	3.3683
6788	2.8856	0.9999	2.8854	3.8855
6789	2.2733	0.9985	2.2698	3.2717
6790	2.6767	0.9224	2.4689	3.599
6791	2.313	0.9672	2.2372	3.2802
6792	3.4633	0.9997	3.4623	4.463
6793	3.4834	0.9999	3.4832	4.4834
6794	3.7306	0.9959	3.7154	4.7266
6795	2.751	0.9995	2.7495	3.7505
6796	2.4533	1.0	2.4532	3.4533
6797	3.2677	0.9988	3.2638	4.2665
6798	3.2963	0.9994	3.2943	4.2957
6799	3.7847	1.0	3.7846	4.7847
6800	3.0263	0.9995	3.0248	4.0258
6801	3.837	0.9985	3.831	4.8354
6802	3.7385	1.0	3.7383	4.7385
6803	2.6214	0.9969	2.6132	3.6183
6804	2.0587	0.4811	0.9904	2.5398
6805	3.036	1.0	3.0359	4.0359
6806	3.8461	0.9995	3.8441	4.8456
6807	0.6299	0.8167	0.5145	1.4467
6808	2.7639	0.9998	2.7633	3.7637
6809	1.8737	0.9432	1.7673	2.8169
6810	3.3406	0.9983	3.335	4.3389
6811	0.6875	0.9996	0.6873	1.6872
6812	0.8847	0.8802	0.7787	1.7649
6813	2.0501	1.0	2.0501	3.0501
6814	3.4729	1.0	3.4729	4.4729
6815	4.6011	0.9999	4.6009	5.6011
6816	1.3461	0.9985	1.3442	2.3447
6817	2.5112	1.0	2.5112	3.5112
6818	3.1587	0.9986	3.1543	4.1573
6819	2.1364	0.9997	2.1357	3.1361
6820	4.432	0.9995	4.43	5.4316
6821	3.4333	1.0	3.4332	4.4333
6822	2.6274	0.9994	2.6258	3.6268
6823	3.4628	1.0	3.4628	4.4628
6824	2.398	0.5716	1.3707	2.9696
6825	3.3993	1.0	3.3993	4.3993
6826	3.1205	1.0	3.1205	4.1205
6827	3.7951	0.9997	3.794	4.7948
6828	4.3575	1.0	4.3573	5.3574
6829	2.2284	0.9996	2.2274	3.2279
6830	2.3815	0.9937	2.3665	3.3752
6831	1.1764	0.9953	1.1709	2.1717
6832	2.884	0.9931	2.8643	3.8772
6833	3.5229	0.9998	3.5222	4.5227
6834	3.1584	0.9998	3.1578	4.1582
6835	0.9703	0.9292	0.9016	1.8995
6836	3.3744	1.0	3.3744	4.3744
6837	1.1381	0.8227	0.9363	1.9608
6838	2.7169	1.0	2.7169	3.7169
6839	1.918	1.0	1.918	2.918
6840	3.1729	1.0	3.1728	4.1729
6841	4.9135	0.9998	4.9126	5.9133
6842	1.4718	0.9477	1.3949	2.4195
6843	2.7732	0.9785	2.7135	3.7517
6844	1.707	0.9839	1.6795	2.6909
6845	3.6522	0.9997	3.651	4.6519
6846	3.5855	1.0	3.5855	4.5855
6847	5.0387	1.0	5.0385	6.0386
6848	5.0927	1.0	5.0926	6.0927
6849	1.4899	1.0	1.4898	2.4899
6850	3.794	1.0	3.794	4.794
6851	3.4379	0.9999	3.4376	4.4378
6852	1.5797	1.0	1.5797	2.5797
6853	3.356	0.9998	3.3554	4.3558
6854	0.733	0.9997	0.7327	1.7326
6855	2.0479	0.9997	2.0472	3.0476
6856	3.6741	0.9999	3.6739	4.6741
6857	0.86	0.9944	0.8552	1.8544
6858	2.1064	1.0	2.1063	3.1063
6859	5.3513	1.0	5.3512	6.3513
6860	1.1395	1.0	1.1395	2.1395
6861	2.9568	1.0	2.9568	3.9568
6862	3.6102	1.0	3.6102	4.6102
6863	2.2282	0.9737	2.1696	3.2019
6864	3.562	1.0	3.5619	4.562
6865	3.3881	1.0	3.3881	4.3881
6866	1.0307	0.9623	0.9918	1.9929
6867	3.3336	1.0	3.3335	4.3336
6868	2.0875	0.988	2.0625	3.0755
6869	3.5218	1.0	3.5217	4.5217
6870	2.5117	0.9815	2.4652	3.4932
6871	3.7275	0.9994	3.7254	4.727
6872	2.9994	0.9987	2.9953	3.998
6873	5.3416	1.0	5.3416	6.3416
6874	3.976	1.0	3.9759	4.976
6875	1.2719	0.9542	1.2136	2.2261
6876	4.1563	1.0	4.1563	5.1563
6877	3.2345	1.0	3.2344	4.2345
6878	2.9764	0.9997	2.9755	3.9761
6879	0.6393	0.9941	0.6355	1.6334
6880	3.8377	0.9964	3.8238	4.8341
6881	4.5234	0.9999	4.5229	5.5233
6882	0.7448	0.9996	0.7445	1.7444
6883	0.6045	0.954	0.5767	1.5586
6884	2.9199	0.9996	2.9188	3.9195
6885	1.1121	1.0	1.1121	2.1121
6886	3.6635	0.9997	3.6625	4.6633
6887	2.8704	0.999	2.8675	3.8694
6888	1.8507	0.9957	1.8427	2.8464
6889	2.074	0.9791	2.0306	3.053
6890	2.4624	0.9978	2.457	3.4602
6891	1.0076	0.9844	0.9919	1.992
6892	4.2074	0.9999	4.2072	5.2074
6893	3.3698	1.0	3.3697	4.3697
6894	2.3918	0.9997	2.3911	3.3915
6895	4.3669	0.9999	4.3663	5.3668
6896	2.4217	1.0	2.4217	3.4217
6897	1.0011	0.9078	0.9089	1.909
6898	5.1887	1.0	5.1887	6.1887
6899	2.3904	0.9998	2.3899	3.3902
6900	5.0942	1.0	5.0942	6.0942
6901	3.7164	1.0	3.7164	4.7164
6902	3.9557	1.0	3.9555	4.9557
6903	1.5753	0.9993	1.5741	2.5745
6904	2.2742	0.995	2.2628	3.2692
6905	2.9761	1.0	2.976	3.976
6906	1.0959	0.9979	1.0936	2.0938
6907	2.497	0.9912	2.475	3.4882
6908	3.3824	0.9995	3.3808	4.3819
6909	4.1078	0.9952	4.0882	5.103
6910	1.6259	0.9275	1.5081	2.5534
6911	3.6255	1.0	3.6254	4.6255
6912	2.4708	1.0	2.4708	3.4708
6913	1.11	0.9999	1.1098	2.1098
6914	5.0852	1.0	5.0851	6.0852
6915	2.8321	1.0	2.8321	3.8321
6916	4.2716	1.0	4.2716	5.2716
6917	2.1893	0.9996	2.1885	3.1889
6918	3.3294	0.9999	3.329	4.3292
6919	3.1229	0.9993	3.1209	4.1222
6920	1.4399	0.9994	1.439	2.4393
6921	3.206	1.0	3.2059	4.206
6922	1.7651	0.9969	1.7597	2.7621
6923	3.0341	0.9997	3.0333	4.0339
6924	2.16	0.9891	2.1366	3.1492
6925	1.7091	1.0	1.709	2.7091
6926	5.8629	0.9999	5.862	6.8627
6927	1.1693	0.9989	1.168	2.1682
6928	3.8024	1.0	3.8024	4.8024
6929	1.3385	0.994	1.3305	2.3325
6930	2.923	0.9979	2.9169	3.9209
6931	4.7438	0.9997	4.7426	5.7436
6932	4.3985	0.9999	4.398	5.3984
6933	2.8593	0.9989	2.856	3.8582
6934	0.9222	0.7654	0.7058	1.6875
6935	1.1851	0.9904	1.1737	2.1755
6936	3.2801	0.9997	3.2792	4.2798
6937	3.4971	1.0	3.4971	4.4971
6938	3.083	1.0	3.083	4.083
6939	4.095	0.9999	4.0946	5.0949
6940	3.7953	0.9998	3.7944	4.7951
6941	3.0378	0.9999	3.0374	4.0377
6942	3.8471	1.0	3.8471	4.8471
6943	3.374	1.0	3.3739	4.3739
6944	2.0698	1.0	2.0698	3.0698
6945	2.1985	0.9972	2.1924	3.1957
6946	3.4382	0.9997	3.4371	4.4379
6947	1.4488	0.9999	1.4486	2.4487
6948	2.7388	0.9988	2.7355	3.7376
6949	2.4516	1.0	2.4516	3.4516
6950	3.4241	1.0	3.4239	4.424
6951	2.4363	0.9942	2.4223	3.4305
6952	2.8467	0.9973	2.839	3.844
6953	1.4669	0.9976	1.4634	2.4645
6954	3.4236	1.0	3.4236	4.4236
6955	1.3802	0.9306	1.2843	2.3107
6956	2.3005	0.9968	2.2932	3.2973
6957	4.6534	1.0	4.6534	5.6534
6958	1.4009	1.0	1.4008	2.4009
6959	2.8554	0.9997	2.8545	3.8551
6960	3.0165	0.9995	3.0148	4.0159
6961	1.1896	1.0	1.1895	2.1895
6962	3.09	0.9996	3.0889	4.0897
6963	2.3931	0.9988	2.3901	3.3918
6964	3.5103	0.9993	3.5078	4.5096
6965	3.3548	1.0	3.3548	4.3548
6966	2.4974	0.9829	2.4547	3.4803
6967	2.6694	1.0	2.6693	3.6694
6968	4.3623	1.0	4.3622	5.3622
6969	2.1258	0.9998	2.1253	3.1255
6970	3.2512	1.0	3.2511	4.2511
6971	2.918	0.9997	2.9172	3.9177
6972	0.0381	0.9717	0.0371	1.0099
6973	2.9643	0.9994	2.9626	3.9637
6974	3.1687	0.9999	3.1685	4.1687
6975	4.5419	1.0	4.5417	5.5419
6976	2.6908	0.9996	2.6897	3.6904
6977	1.4632	0.9992	1.4621	2.4624
6978	5.1312	0.9998	5.1304	6.131
6979	1.8133	0.9997	1.8127	2.813
6980	0.7828	0.8162	0.6389	1.599
6981	3.504	1.0	3.504	4.504
6982	1.9642	0.9995	1.9631	2.9636
6983	3.4939	0.9998	3.493	4.4936
6984	7.0824	0.9999	7.082	8.0823
6985	4.3393	1.0	4.3393	5.3393
6986	2.8463	0.9972	2.8382	3.8434
6987	2.4689	0.9977	2.4631	3.4666
6988	3.2427	0.9995	3.2411	4.2422
6989	2.1622	0.9854	2.1307	3.1476
6990	3.3155	1.0	3.3155	4.3155
6991	3.0883	0.9997	3.0872	4.0879
6992	3.7515	1.0	3.7514	4.7514
6993	3.1268	1.0	3.1267	4.1267
6994	1.9515	0.9991	1.9497	2.9506
6995	2.6171	0.9994	2.6155	3.6165
6996	0.1485	0.9374	0.1392	1.0859
6997	2.3886	0.9998	2.3881	3.3884
6998	2.7792	1.0	2.7791	3.7792
6999	0.8827	0.9973	0.8803	1.88
7000	2.0712	0.9926	2.0558	3.0638
7001	3.3044	1.0	3.3043	4.3043
7002	3.9302	1.0	3.9302	4.9302
7003	3.7031	0.9978	3.6948	4.7009
7004	3.6606	0.9999	3.6601	4.6604
7005	2.1071	0.9541	2.0105	3.0613
7006	2.2081	0.9836	2.172	3.1918
7007	4.0414	0.9988	4.0367	5.0402
7008	3.0765	1.0	3.0765	4.0765
7009	4.7128	1.0	4.7128	5.7128
7010	2.4459	0.9956	2.435	3.4414
7011	5.8745	1.0	5.8745	6.8745
7012	1.426	0.9999	1.4259	2.4259
7013	2.4006	0.9993	2.3988	3.3999
7014	3.6908	0.9999	3.6904	4.6907
7015	4.2704	1.0	4.2703	5.2704
7016	1.9573	1.0	1.9573	2.9573
7017	3.2625	1.0	3.2625	4.2625
7018	4.7165	1.0	4.7164	5.7165
7019	3.0729	1.0	3.0729	4.0729
7020	3.8419	0.9999	3.8416	4.8418
7021	2.0646	1.0	2.0646	3.0646
7022	3.7872	0.9996	3.7856	4.7868
7023	2.1319	0.9952	2.1218	3.1272
7024	2.62	1.0	2.62	3.62
7025	3.7744	1.0	3.7743	4.7744
7026	0.9822	0.9999	0.9822	1.9822
7027	1.2607	0.8253	1.0405	2.086
7028	0.3311	0.4261	0.1411	0.7572
7029	2.2475	1.0	2.2474	3.2474
7030	1.8979	0.998	1.8942	2.896
7031	3.619	0.9999	3.6188	4.6189
7032	3.0865	0.9997	3.0857	4.0863
7033	3.2389	0.9988	3.235	4.2377
7034	1.578	0.9961	1.5718	2.5741
7035	2.8528	1.0	2.8527	3.8528
7036	3.5706	0.9993	3.5682	4.57
7037	3.4997	1.0	3.4995	4.4996
7038	3.1525	0.9999	3.1523	4.1524
7039	1.6176	0.9993	1.6165	2.6169
7040	1.5313	0.992	1.5191	2.5233
7041	3.6393	0.9985	3.6338	4.6378
7042	4.9685	1.0	4.9685	5.9685
7043	2.4527	0.9847	2.4153	3.4375
7044	2.0728	0.9999	2.0727	3.0727
7045	3.7727	0.9995	3.7709	4.7722
7046	2.394	0.9994	2.3925	3.3934
7047	2.9596	0.9994	2.9577	3.959
7048	2.6931	1.0	2.6931	3.6931
7049	3.0598	0.9999	3.0596	4.0597
7050	0.5388	0.9269	0.4994	1.4656
7051	2.3718	0.9991	2.3696	3.3709
7052	1.9069	1.0	1.9069	2.9069
7053	1.897	0.9999	1.8968	2.8969
7054	1.092	0.9954	1.087	2.0874
7055	1.7143	0.9981	1.711	2.7124
7056	1.2278	0.9982	1.2256	2.226
7057	3.5016	0.9998	3.5011	4.5015
7058	3.5437	1.0	3.5437	4.5437
7059	4.8696	0.9999	4.8693	5.8695
7060	2.1739	1.0	2.1738	3.1739
7061	2.1005	0.9877	2.0747	3.0882
7062	4.2404	1.0	4.2404	5.2404
7063	2.7016	0.9918	2.6794	3.6934
7064	2.0585	0.9995	2.0575	3.058
7065	1.4497	1.0	1.4497	2.4497
7066	3.2505	0.999	3.2473	4.2495
7067	4.7949	1.0	4.7947	5.7948
7068	3.8143	1.0	3.8142	4.8143
7069	1.5751	1.0	1.5751	2.5751
7070	3.1756	0.9946	3.1585	4.1702
7071	2.2833	0.9999	2.2832	3.2833
7072	1.4478	0.8375	1.2125	2.2853
7073	1.6592	0.9999	1.659	2.6591
7074	4.0855	1.0	4.0855	5.0855
7075	3.1077	0.9993	3.1056	4.107
7076	2.8963	0.9999	2.8961	3.8963
7077	3.9593	1.0	3.9593	4.9593
7078	2.9847	1.0	2.9847	3.9847
7079	4.0617	1.0	4.0617	5.0617
7080	2.0746	0.9983	2.0712	3.073
7081	3.3068	0.9999	3.3065	4.3067
7082	3.2715	0.9831	3.2163	4.2547
7083	2.7196	0.999	2.7169	3.7186
7084	2.4421	1.0	2.4421	3.4421
7085	3.8803	1.0	3.8802	4.8803
7086	2.6259	0.9998	2.6252	3.6256
7087	3.6015	1.0	3.6015	4.6015
7088	1.5385	0.988	1.5201	2.5265
7089	1.4951	1.0	1.4951	2.4951
7090	4.7869	1.0	4.7869	5.7869
7091	3.3882	1.0	3.3882	4.3882
7092	2.3507	1.0	2.3506	3.3507
7093	3.1802	0.9997	3.1793	4.1799
7094	1.0442	0.9187	0.9593	1.9629
7095	5.0608	1.0	5.0608	6.0608
7096	1.5908	0.994	1.5812	2.5848
7097	4.2687	1.0	4.2687	5.2687
7098	1.7517	0.9679	1.6954	2.7195
7099	3.1917	0.9974	3.1835	4.1891
7100	4.6533	1.0	4.6533	5.6533
7101	1.9328	0.9861	1.9059	2.9189
7102	2.2605	0.9996	2.2596	3.2601
7103	3.3557	0.9998	3.3551	4.3555
7104	1.9429	0.997	1.9371	2.9399
7105	2.4907	0.9996	2.4898	3.4903
7106	6.9948	1.0	6.9947	7.9948
7107	3.2428	1.0	3.2428	4.2428
7108	2.2175	0.9996	2.2167	3.2172
7109	1.2869	0.9991	1.2858	2.286
7110	2.4478	0.9996	2.4469	3.4475
7111	2.7071	0.9996	2.7061	3.7067
7112	3.229	0.9998	3.2284	4.2288
7113	3.2991	0.9998	3.2984	4.2989
7114	3.5588	1.0	3.5588	4.5588
7115	3.5098	0.9991	3.5067	4.509
7116	2.2582	0.861	1.9443	3.1192
7117	4.0196	1.0	4.0196	5.0196
7118	3.6386	1.0	3.6384	4.6385
7119	3.2991	0.9988	3.295	4.2978
7120	2.7406	0.9994	2.7389	3.74
7121	3.8874	0.9996	3.886	4.8871
7122	1.6439	0.9995	1.6431	2.6435
7123	1.3647	0.9333	1.2737	2.298
7124	2.6238	0.9997	2.6231	3.6235
7125	5.8207	0.9999	5.8204	6.8206
7126	2.248	0.9979	2.2432	3.2458
7127	0.9617	0.9995	0.9612	1.9612
7128	4.3241	1.0	4.324	5.3241
7129	0.8352	0.9247	0.7722	1.7598
7130	2.9773	0.9999	2.9771	3.9772
7131	2.576	1.0	2.576	3.576
7132	3.8346	1.0	3.8346	4.8346
7133	0.9074	1.0	0.9074	1.9074
7134	3.6252	0.9998	3.6243	4.625
7135	3.7473	0.9994	3.745	4.7467
7136	2.0556	0.892	1.8335	2.9476
7137	3.0443	0.9994	3.0426	4.0437
7138	4.4993	1.0	4.4993	5.4993
7139	2.8934	1.0	2.8933	3.8934
7140	3.7523	1.0	3.7523	4.7523
7141	3.1143	1.0	3.1143	4.1143
7142	3.3538	0.9998	3.353	4.3535
7143	1.0571	0.9984	1.0554	2.0555
7144	1.5932	0.997	1.5884	2.5902
7145	1.348	0.9628	1.2979	2.3108
7146	3.3832	0.9534	3.2256	4.3367
7147	2.4635	0.9887	2.4357	3.4523
7148	3.4931	0.9999	3.4927	4.493
7149	1.318	0.9855	1.299	2.3036
7150	2.6468	1.0	2.6468	3.6468
7151	1.8517	0.9983	1.8486	2.85
7152	2.6002	0.997	2.5925	3.5972
7153	3.0181	0.9996	3.0168	4.0176
7154	4.1411	1.0	4.141	5.1411
7155	2.5057	0.9993	2.5038	3.505
7156	3.2795	0.9998	3.2789	4.2793
7157	1.9576	0.9869	1.932	2.9446
7158	5.0246	1.0	5.0245	6.0246
7159	2.7282	0.9999	2.7279	3.7281
7160	2.7513	0.9997	2.7504	3.751
7161	1.1878	1.0	1.1878	2.1878
7162	0.3345	0.9653	0.3228	1.2997
7163	2.995	1.0	2.995	3.995
7164	1.0513	0.8695	0.9141	1.9208
7165	2.172	1.0	2.172	3.172
7166	3.5447	1.0	3.5445	4.5446
7167	4.8201	1.0	4.82	5.8201
7168	2.5096	0.9991	2.5073	3.5087
7169	3.127	0.9973	3.1185	4.1243
7170	3.2176	0.9987	3.2135	4.2163
7171	1.8483	0.996	1.841	2.8443
7172	3.5732	1.0	3.5732	4.5732
7173	2.7357	0.9999	2.7355	3.7356
7174	2.2805	0.9998	2.2801	3.2803
7175	2.6814	0.9969	2.673	3.6783
7176	2.5885	0.9999	2.5882	3.5884
7177	0.5803	0.6879	0.3992	1.2682
7178	3.7419	1.0	3.7417	4.7419
7179	1.7035	0.7495	1.2767	2.453
7180	0.9304	0.9882	0.9194	1.9186
7181	4.0791	0.9999	4.0787	5.079
7182	3.1917	0.9991	3.1888	4.1908
7183	2.0951	0.9979	2.0907	3.093
7184	3.9669	0.9999	3.9665	4.9668
7185	3.8117	0.9998	3.8109	4.8115
7186	4.1325	0.9999	4.1319	5.1324
7187	0.8566	0.9926	0.8502	1.8491
7188	3.6023	0.9996	3.601	4.6019
7189	1.8356	0.9991	1.834	2.8347
7190	3.6313	1.0	3.6312	4.6313
7191	3.2919	0.9999	3.2917	4.2918
7192	1.5516	0.9988	1.5498	2.5504
7193	2.5442	0.9963	2.5347	3.5405
7194	3.4946	0.9991	3.4913	4.4937
7195	2.9143	1.0	2.9143	3.9143
7196	3.6994	1.0	3.6993	4.6994
7197	2.3693	0.9995	2.3682	3.3689
7198	2.7305	0.9985	2.7262	3.7289
7199	1.5614	0.9727	1.5188	2.5341
7200	2.7633	0.9968	2.7544	3.7601
7201	3.031	0.9958	3.0181	4.0267
7202	2.4204	0.9998	2.4198	3.4202
7203	2.1227	0.9886	2.0985	3.1113
7204	2.062	0.922	1.9011	2.984
7205	1.9347	0.9954	1.9258	2.9301
7206	2.0941	0.9993	2.0926	3.0934
7207	3.7887	0.9952	3.7704	4.7839
7208	1.7119	0.9766	1.6718	2.6885
7209	3.9345	0.9996	3.9329	4.9341
7210	1.1659	0.975	1.1367	2.1409
7211	5.8295	1.0	5.8293	6.8294
7212	0.6398	0.9832	0.6291	1.623
7213	2.9294	0.9997	2.9286	3.9291
7214	2.8255	0.9994	2.8238	3.8249
7215	2.7663	0.9992	2.764	3.7655
7216	3.4643	0.9998	3.4637	4.4641
7217	2.3453	1.0	2.3452	3.3453
7218	4.1907	1.0	4.1907	5.1907
7219	3.3009	0.9999	3.3006	4.3008
7220	4.0205	1.0	4.0204	5.0205
7221	2.3483	1.0	2.3483	3.3483
7222	3.258	1.0	3.258	4.258
7223	3.7733	0.9984	3.7674	4.7717
7224	3.3014	0.9999	3.3011	4.3013
7225	0.6382	0.9975	0.6366	1.6357
7226	0.3619	0.9805	0.3548	1.3424
7227	1.7102	1.0	1.7101	2.7102
7228	1.1329	0.9925	1.1244	2.1254
7229	1.1405	0.9996	1.14	2.1401
7230	2.705	0.9954	2.6925	3.7003
7231	4.1337	1.0	4.1336	5.1337
7232	1.8939	1.0	1.8939	2.8939
7233	4.1951	0.9996	4.1933	5.1947
7234	3.1272	0.9999	3.127	4.1271
7235	4.3104	0.9999	4.3101	5.3103
7236	3.5253	0.9999	3.5249	4.5252
7237	2.9609	1.0	2.9608	3.9608
7238	3.3814	0.9997	3.3805	4.3812
7239	3.9131	1.0	3.9131	4.9131
7240	3.401	1.0	3.4009	4.401
7241	0.9272	0.9996	0.9268	1.9268
7242	2.0862	0.999	2.0841	3.0852
7243	2.3578	0.9486	2.2365	3.3064
7244	3.6588	1.0	3.6588	4.6588
7245	3.3437	0.9999	3.3434	4.3436
7246	4.7998	1.0	4.7998	5.7998
7247	3.387	1.0	3.3869	4.3869
7248	0.8137	0.9835	0.8003	1.7972
7249	4.1832	0.9983	4.1761	5.1815
7250	1.4905	0.9772	1.4565	2.4677
7251	4.9574	1.0	4.9573	5.9574
7252	3.3247	1.0	3.3247	4.3247
7253	2.6704	0.9976	2.6639	3.668
7254	2.6482	0.9973	2.6412	3.6456
7255	3.6083	1.0	3.6082	4.6083
7256	3.6749	0.9998	3.6742	4.6747
7257	2.5142	0.9997	2.5135	3.5139
7258	2.8918	1.0	2.8918	3.8918
7259	1.3753	0.9945	1.3678	2.3698
7260	2.2687	0.9839	2.2321	3.2526
7261	2.4244	0.9998	2.424	3.4242
7262	4.1095	1.0	4.1095	5.1095
7263	2.3604	0.9818	2.3174	3.3421
7264	2.5558	0.9974	2.5493	3.5533
7265	1.4003	0.9984	1.3981	2.3987
7266	3.25	0.9974	3.2416	4.2474
7267	5.5625	1.0	5.5624	6.5624
7268	2.0477	0.9837	2.0144	3.0314
7269	1.4747	0.8706	1.2839	2.3453
7270	2.6612	0.895	2.3818	3.5562
7271	5.2091	1.0	5.2089	6.209
7272	1.5174	1.0	1.5173	2.5173
7273	1.8068	0.9997	1.8063	2.8066
7274	3.5557	1.0	3.5557	4.5557
7275	3.6374	0.9999	3.637	4.6373
7276	2.8006	0.9997	2.7997	3.8003
7277	2.6718	0.9896	2.6441	3.6615
7278	0.8445	0.2497	0.2109	1.0942
7279	4.0331	0.9995	4.031	5.0326
7280	1.1279	0.9943	1.1215	2.1222
